,PRCP,SNWD,TAVG,TMAX,TMIN,century,date,month,month_no,year
15960,0.0,,15.4,20.7,9.6,19,1924-09-13,1924-09-01,9,1924-01-01
15961,0.0,,16.9,22.8,11.7,19,1924-09-14,1924-09-01,9,1924-01-01
15962,0.0,,18.3,25.4,12.4,19,1924-09-15,1924-09-01,9,1924-01-01
15963,6.1,,16.6,20.1,13.1,19,1924-09-16,1924-09-01,9,1924-01-01
15964,3.0,,15.3,20.3,11.3,19,1924-09-17,1924-09-01,9,1924-01-01
15965,0.0,,15.3,21.1,12.8,19,1924-09-18,1924-09-01,9,1924-01-01
15966,4.5,,16.0,23.2,9.7,19,1924-09-19,1924-09-01,9,1924-01-01
15967,0.8,,14.6,19.5,12.8,19,1924-09-20,1924-09-01,9,1924-01-01
15968,0.0,,18.3,25.4,10.7,19,1924-09-21,1924-09-01,9,1924-01-01
15969,0.0,,19.9,27.4,13.0,19,1924-09-22,1924-09-01,9,1924-01-01
15970,0.0,,19.8,27.1,14.4,19,1924-09-23,1924-09-01,9,1924-01-01
15971,0.0,,19.6,27.0,13.5,19,1924-09-24,1924-09-01,9,1924-01-01
15972,0.0,,20.7,28.9,14.5,19,1924-09-25,1924-09-01,9,1924-01-01
15973,0.0,,20.2,28.2,14.0,19,1924-09-26,1924-09-01,9,1924-01-01
15974,0.0,,19.4,26.5,14.1,19,1924-09-27,1924-09-01,9,1924-01-01
15975,0.0,,17.3,25.9,11.6,19,1924-09-28,1924-09-01,9,1924-01-01
15976,0.0,,14.0,18.0,11.0,19,1924-09-29,1924-09-01,9,1924-01-01
15977,0.0,,15.0,19.7,11.9,19,1924-09-30,1924-09-01,9,1924-01-01
15978,0.0,,14.8,20.8,10.2,19,1924-10-01,1924-10-01,10,1924-01-01
15979,0.0,,14.0,19.9,8.0,19,1924-10-02,1924-10-01,10,1924-01-01
15980,0.0,,15.5,22.6,9.6,19,1924-10-03,1924-10-01,10,1924-01-01
15981,0.0,,14.7,21.7,8.9,19,1924-10-04,1924-10-01,10,1924-01-01
15982,0.0,,14.1,21.1,8.7,19,1924-10-05,1924-10-01,10,1924-01-01
15983,0.0,,12.4,18.7,7.2,19,1924-10-06,1924-10-01,10,1924-01-01
15984,0.0,,14.0,21.3,6.9,19,1924-10-07,1924-10-01,10,1924-01-01
15985,0.0,,14.0,21.3,8.7,19,1924-10-08,1924-10-01,10,1924-01-01
15986,0.0,,11.2,14.4,9.2,19,1924-10-09,1924-10-01,10,1924-01-01
15987,0.0,,10.9,16.4,6.4,19,1924-10-10,1924-10-01,10,1924-01-01
15988,0.0,,8.4,13.5,4.2,19,1924-10-11,1924-10-01,10,1924-01-01
15989,0.0,,5.3,10.2,1.7,19,1924-10-12,1924-10-01,10,1924-01-01
15990,0.0,,4.9,11.5,-1.7,19,1924-10-13,1924-10-01,10,1924-01-01
15991,0.0,,4.0,10.8,-2.7,19,1924-10-14,1924-10-01,10,1924-01-01
15992,0.0,,5.7,11.3,-1.2,19,1924-10-15,1924-10-01,10,1924-01-01
15993,0.2,,6.2,9.6,4.6,19,1924-10-16,1924-10-01,10,1924-01-01
15994,0.0,,4.8,7.1,3.4,19,1924-10-17,1924-10-01,10,1924-01-01
15995,1.5,,2.8,6.2,-1.5,19,1924-10-18,1924-10-01,10,1924-01-01
15996,0.0,,6.4,9.3,4.0,19,1924-10-19,1924-10-01,10,1924-01-01
15997,0.0,,6.1,9.5,2.7,19,1924-10-20,1924-10-01,10,1924-01-01
15998,0.0,,8.8,12.0,5.2,19,1924-10-21,1924-10-01,10,1924-01-01
15999,0.0,,10.1,15.4,5.8,19,1924-10-22,1924-10-01,10,1924-01-01
16000,8.0,,6.8,11.5,2.2,19,1924-10-23,1924-10-01,10,1924-01-01
16001,0.0,,1.7,6.8,0.2,19,1924-10-24,1924-10-01,10,1924-01-01
16002,0.0,,4.9,8.4,2.0,19,1924-10-25,1924-10-01,10,1924-01-01
16003,0.0,,5.7,8.1,3.8,19,1924-10-26,1924-10-01,10,1924-01-01
16004,0.0,,5.4,5.9,4.5,19,1924-10-27,1924-10-01,10,1924-01-01
16005,0.0,,6.3,8.5,4.8,19,1924-10-28,1924-10-01,10,1924-01-01
16006,0.0,,4.5,9.0,1.8,19,1924-10-29,1924-10-01,10,1924-01-01
16007,1.5,,3.0,7.5,-1.3,19,1924-10-30,1924-10-01,10,1924-01-01
16008,0.0,,7.1,10.3,2.9,19,1924-10-31,1924-10-01,10,1924-01-01
16009,9.6,,7.2,12.6,2.3,19,1924-11-01,1924-11-01,11,1924-01-01
16010,11.1,,8.7,10.7,7.4,19,1924-11-02,1924-11-01,11,1924-01-01
16011,0.0,,10.3,12.9,7.4,19,1924-11-03,1924-11-01,11,1924-01-01
16012,3.5,,8.1,9.6,6.8,19,1924-11-04,1924-11-01,11,1924-01-01
16013,0.0,,4.5,8.0,2.2,19,1924-11-05,1924-11-01,11,1924-01-01
16014,0.0,,1.9,5.4,-2.7,19,1924-11-06,1924-11-01,11,1924-01-01
16015,2.0,,3.3,5.6,0.1,19,1924-11-07,1924-11-01,11,1924-01-01
16016,1.3,,0.1,3.2,-2.2,19,1924-11-08,1924-11-01,11,1924-01-01
16017,0.3,,0.2,2.2,-3.4,19,1924-11-09,1924-11-01,11,1924-01-01
16018,0.0,,5.6,8.3,1.8,19,1924-11-10,1924-11-01,11,1924-01-01
16019,0.6,,1.9,5.6,0.0,19,1924-11-11,1924-11-01,11,1924-01-01
16020,0.0,,-2.1,0.1,-2.8,19,1924-11-12,1924-11-01,11,1924-01-01
16021,0.0,,-2.8,-2.2,-3.4,19,1924-11-13,1924-11-01,11,1924-01-01
16022,0.3,,-0.7,-0.1,-2.5,19,1924-11-14,1924-11-01,11,1924-01-01
16023,1.2,,-0.6,0.2,-1.3,19,1924-11-15,1924-11-01,11,1924-01-01
16024,1.2,,-1.4,-0.1,-2.5,19,1924-11-16,1924-11-01,11,1924-01-01
16025,5.2,,-2.1,-0.8,-2.8,19,1924-11-17,1924-11-01,11,1924-01-01
16026,0.0,,-4.9,-2.8,-5.9,19,1924-11-18,1924-11-01,11,1924-01-01
16027,0.0,,-4.3,-2.2,-5.7,19,1924-11-19,1924-11-01,11,1924-01-01
16028,0.0,,-3.4,-1.7,-5.7,19,1924-11-20,1924-11-01,11,1924-01-01
16029,0.0,,-3.1,-2.4,-4.4,19,1924-11-21,1924-11-01,11,1924-01-01
16030,0.5,,-6.8,-3.3,-7.7,19,1924-11-22,1924-11-01,11,1924-01-01
16031,0.0,,-5.3,-3.2,-8.1,19,1924-11-23,1924-11-01,11,1924-01-01
16032,0.0,,0.9,1.5,-3.8,19,1924-11-24,1924-11-01,11,1924-01-01
16033,0.0,,1.2,2.0,0.6,19,1924-11-25,1924-11-01,11,1924-01-01
16034,0.0,,0.1,2.0,-2.3,19,1924-11-26,1924-11-01,11,1924-01-01
16035,0.4,,-1.0,0.2,-2.9,19,1924-11-27,1924-11-01,11,1924-01-01
16036,0.0,,2.1,3.5,0.2,19,1924-11-28,1924-11-01,11,1924-01-01
16037,0.0,,0.7,2.1,-0.7,19,1924-11-29,1924-11-01,11,1924-01-01
16038,0.0,,0.1,0.5,-0.4,19,1924-11-30,1924-11-01,11,1924-01-01
16039,0.0,,-0.2,0.2,-1.0,19,1924-12-01,1924-12-01,12,1924-01-01
16040,0.0,,0.3,1.3,-0.6,19,1924-12-02,1924-12-01,12,1924-01-01
16041,0.0,,3.2,5.3,0.6,19,1924-12-03,1924-12-01,12,1924-01-01
16042,0.0,,5.3,10.2,0.7,19,1924-12-04,1924-12-01,12,1924-01-01
16043,3.0,,-3.8,4.4,-9.1,19,1924-12-05,1924-12-01,12,1924-01-01
16044,0.0,,-8.7,-7.3,-11.5,19,1924-12-06,1924-12-01,12,1924-01-01
16045,0.0,,-6.6,-5.4,-7.8,19,1924-12-07,1924-12-01,12,1924-01-01
16046,0.0,,-6.0,-4.0,-7.2,19,1924-12-08,1924-12-01,12,1924-01-01
16047,0.0,,-9.5,-6.2,-11.7,19,1924-12-09,1924-12-01,12,1924-01-01
16048,0.0,,-11.2,-7.0,-14.6,19,1924-12-10,1924-12-01,12,1924-01-01
16049,0.0,,-9.1,-3.1,-14.6,19,1924-12-11,1924-12-01,12,1924-01-01
16050,0.0,,-6.1,-2.0,-10.3,19,1924-12-12,1924-12-01,12,1924-01-01
16051,0.0,,-6.3,-0.9,-10.8,19,1924-12-13,1924-12-01,12,1924-01-01
16052,0.0,,-5.3,-4.6,-10.8,19,1924-12-14,1924-12-01,12,1924-01-01
16053,0.0,,-6.9,-4.8,-8.6,19,1924-12-15,1924-12-01,12,1924-01-01
16054,0.5,,-8.6,-7.2,-9.8,19,1924-12-16,1924-12-01,12,1924-01-01
16055,0.0,,-8.3,-7.0,-9.2,19,1924-12-17,1924-12-01,12,1924-01-01
16056,0.1,,-7.9,-6.9,-9.3,19,1924-12-18,1924-12-01,12,1924-01-01
16057,0.1,,-0.3,1.9,-7.5,19,1924-12-19,1924-12-01,12,1924-01-01
16058,0.0,,1.4,2.3,0.3,19,1924-12-20,1924-12-01,12,1924-01-01
16059,0.9,,1.7,4.9,0.5,19,1924-12-21,1924-12-01,12,1924-01-01
16060,0.0,,-0.6,1.7,-3.2,19,1924-12-22,1924-12-01,12,1924-01-01
16061,0.8,,1.9,2.7,0.8,19,1924-12-23,1924-12-01,12,1924-01-01
16062,0.0,,0.3,2.4,-1.6,19,1924-12-24,1924-12-01,12,1924-01-01
16063,0.0,,-11.0,-1.4,-12.9,19,1924-12-25,1924-12-01,12,1924-01-01
16064,0.0,,-11.2,-7.8,-15.0,19,1924-12-26,1924-12-01,12,1924-01-01
16065,0.0,,-8.5,-7.0,-10.9,19,1924-12-27,1924-12-01,12,1924-01-01
16066,0.0,,-6.1,-5.1,-8.0,19,1924-12-28,1924-12-01,12,1924-01-01
16067,0.0,,-6.6,-3.7,-9.0,19,1924-12-29,1924-12-01,12,1924-01-01
16068,0.0,,-10.0,-5.6,-13.3,19,1924-12-30,1924-12-01,12,1924-01-01
16069,0.0,,-8.4,-6.0,-13.0,19,1924-12-31,1924-12-01,12,1924-01-01
16070,0.1,,-2.2,-0.4,-6.2,19,1925-01-01,1925-01-01,1,1925-01-01
16071,0.0,,0.2,2.5,-1.9,19,1925-01-02,1925-01-01,1,1925-01-01
16072,0.0,,1.9,5.1,-3.3,19,1925-01-03,1925-01-01,1,1925-01-01
16073,0.0,,7.6,8.6,5.0,19,1925-01-04,1925-01-01,1,1925-01-01
16074,0.0,,5.7,8.4,3.4,19,1925-01-05,1925-01-01,1,1925-01-01
16075,0.0,,2.4,4.2,1.4,19,1925-01-06,1925-01-01,1,1925-01-01
16076,0.0,,1.0,2.9,-1.0,19,1925-01-07,1925-01-01,1,1925-01-01
16077,2.7,,-0.1,2.3,-3.1,19,1925-01-08,1925-01-01,1,1925-01-01
16078,0.0,,0.4,1.5,-2.0,19,1925-01-09,1925-01-01,1,1925-01-01
16079,0.4,,1.1,2.3,-0.3,19,1925-01-10,1925-01-01,1,1925-01-01
16080,0.0,,-0.9,1.0,-2.0,19,1925-01-11,1925-01-01,1,1925-01-01
16081,0.0,,-0.5,2.1,-3.4,19,1925-01-12,1925-01-01,1,1925-01-01
16082,0.2,,0.5,1.2,-0.4,19,1925-01-13,1925-01-01,1,1925-01-01
16083,0.0,,-0.5,0.5,-1.0,19,1925-01-14,1925-01-01,1,1925-01-01
16084,0.0,,0.2,2.7,-0.7,19,1925-01-15,1925-01-01,1,1925-01-01
16085,0.0,,1.8,4.1,-1.2,19,1925-01-16,1925-01-01,1,1925-01-01
16086,0.0,,1.4,2.1,0.2,19,1925-01-17,1925-01-01,1,1925-01-01
16087,0.0,,2.8,4.8,0.4,19,1925-01-18,1925-01-01,1,1925-01-01
16088,0.5,,0.9,2.5,-0.4,19,1925-01-19,1925-01-01,1,1925-01-01
16089,0.0,,0.6,2.1,-0.3,19,1925-01-20,1925-01-01,1,1925-01-01
16090,0.0,,-1.0,1.0,-2.8,19,1925-01-21,1925-01-01,1,1925-01-01
16091,0.0,,0.7,4.5,-1.8,19,1925-01-22,1925-01-01,1,1925-01-01
16092,0.0,,-2.7,0.7,-5.2,19,1925-01-23,1925-01-01,1,1925-01-01
16093,0.0,,-6.6,-4.4,-8.0,19,1925-01-24,1925-01-01,1,1925-01-01
16094,0.0,,-7.2,-4.6,-10.8,19,1925-01-25,1925-01-01,1,1925-01-01
16095,0.0,,-5.6,-1.2,-11.5,19,1925-01-26,1925-01-01,1,1925-01-01
16096,0.0,,-5.0,-2.0,-6.8,19,1925-01-27,1925-01-01,1,1925-01-01
16097,0.0,,-3.9,-2.1,-5.7,19,1925-01-28,1925-01-01,1,1925-01-01
16098,0.0,,-1.4,-0.7,-3.2,19,1925-01-29,1925-01-01,1,1925-01-01
16099,3.2,,1.2,2.5,-0.8,19,1925-01-30,1925-01-01,1,1925-01-01
16100,0.5,,0.9,2.6,-0.4,19,1925-01-31,1925-01-01,1,1925-01-01
16101,1.9,,3.9,5.9,0.3,19,1925-02-01,1925-02-01,2,1925-01-01
16102,0.1,,1.6,4.5,0.8,19,1925-02-02,1925-02-01,2,1925-01-01
16103,0.6,,0.2,1.2,-1.2,19,1925-02-03,1925-02-01,2,1925-01-01
16104,0.4,,1.9,3.0,-1.2,19,1925-02-04,1925-02-01,2,1925-01-01
16105,0.0,,1.3,2.9,-0.4,19,1925-02-05,1925-02-01,2,1925-01-01
16106,0.1,,1.4,3.0,-1.3,19,1925-02-06,1925-02-01,2,1925-01-01
16107,0.0,,3.6,7.3,1.2,19,1925-02-07,1925-02-01,2,1925-01-01
16108,1.3,,0.9,4.0,-1.8,19,1925-02-08,1925-02-01,2,1925-01-01
16109,2.4,,1.0,3.5,-0.5,19,1925-02-09,1925-02-01,2,1925-01-01
16110,1.1,,3.4,5.3,0.5,19,1925-02-10,1925-02-01,2,1925-01-01
16111,0.0,,3.1,6.6,0.1,19,1925-02-11,1925-02-01,2,1925-01-01
16112,0.0,,3.5,7.6,0.6,19,1925-02-12,1925-02-01,2,1925-01-01
16113,0.0,,1.6,3.8,0.5,19,1925-02-13,1925-02-01,2,1925-01-01
16114,0.0,,2.8,4.9,1.6,19,1925-02-14,1925-02-01,2,1925-01-01
16115,0.0,,2.4,4.0,0.6,19,1925-02-15,1925-02-01,2,1925-01-01
16116,0.0,,1.7,3.7,0.2,19,1925-02-16,1925-02-01,2,1925-01-01
16117,0.0,,3.8,8.6,-0.6,19,1925-02-17,1925-02-01,2,1925-01-01
16118,2.3,,4.2,5.5,1.0,19,1925-02-18,1925-02-01,2,1925-01-01
16119,3.9,,5.6,10.8,0.0,19,1925-02-19,1925-02-01,2,1925-01-01
16120,1.1,,4.7,9.2,2.2,19,1925-02-20,1925-02-01,2,1925-01-01
16121,7.1,,0.3,4.0,-1.7,19,1925-02-21,1925-02-01,2,1925-01-01
16122,4.8,,-3.5,-1.7,-4.7,19,1925-02-22,1925-02-01,2,1925-01-01
16123,2.8,,-3.4,-2.1,-5.8,19,1925-02-23,1925-02-01,2,1925-01-01
16124,0.0,,-0.9,0.0,-2.4,19,1925-02-24,1925-02-01,2,1925-01-01
16125,0.6,,-0.7,-0.1,-1.8,19,1925-02-25,1925-02-01,2,1925-01-01
16126,3.0,,-1.0,-0.1,-1.5,19,1925-02-26,1925-02-01,2,1925-01-01
16127,0.3,,-0.3,0.5,-1.0,19,1925-02-27,1925-02-01,2,1925-01-01
16128,0.0,,2.9,6.7,-0.5,19,1925-02-28,1925-02-01,2,1925-01-01
16129,0.0,,3.8,4.9,2.5,19,1925-03-01,1925-03-01,3,1925-01-01
16130,1.7,,6.6,9.8,3.7,19,1925-03-02,1925-03-01,3,1925-01-01
16131,0.6,,3.9,7.6,2.8,19,1925-03-03,1925-03-01,3,1925-01-01
16132,8.3,,0.9,3.6,0.5,19,1925-03-04,1925-03-01,3,1925-01-01
16133,0.0,,0.7,2.6,-0.6,19,1925-03-05,1925-03-01,3,1925-01-01
16134,0.0,,1.7,3.2,-1.4,19,1925-03-06,1925-03-01,3,1925-01-01
16135,2.3,,4.1,7.5,1.1,19,1925-03-07,1925-03-01,3,1925-01-01
16136,2.9,,3.5,6.9,1.6,19,1925-03-08,1925-03-01,3,1925-01-01
16137,1.8,,4.9,6.8,2.8,19,1925-03-09,1925-03-01,3,1925-01-01
16138,2.3,,2.0,4.4,-0.3,19,1925-03-10,1925-03-01,3,1925-01-01
16139,0.0,,-0.4,4.5,-4.0,19,1925-03-11,1925-03-01,3,1925-01-01
16140,0.0,,-1.7,1.4,-3.2,19,1925-03-12,1925-03-01,3,1925-01-01
16141,0.0,,-1.7,2.0,-5.9,19,1925-03-13,1925-03-01,3,1925-01-01
16142,0.0,,-0.3,3.9,-2.4,19,1925-03-14,1925-03-01,3,1925-01-01
16143,0.0,,0.0,4.9,-4.9,19,1925-03-15,1925-03-01,3,1925-01-01
16144,0.1,,1.9,5.5,-0.9,19,1925-03-16,1925-03-01,3,1925-01-01
16145,1.1,,-2.6,0.6,-4.4,19,1925-03-17,1925-03-01,3,1925-01-01
16146,0.0,,-4.8,-0.9,-7.6,19,1925-03-18,1925-03-01,3,1925-01-01
16147,0.0,,-3.6,1.4,-9.0,19,1925-03-19,1925-03-01,3,1925-01-01
16148,0.0,,-1.5,3.4,-6.1,19,1925-03-20,1925-03-01,3,1925-01-01
16149,0.0,,1.6,7.3,-3.5,19,1925-03-21,1925-03-01,3,1925-01-01
16150,0.0,,4.5,12.0,-1.6,19,1925-03-22,1925-03-01,3,1925-01-01
16151,1.6,,5.4,9.0,-0.1,19,1925-03-23,1925-03-01,3,1925-01-01
16152,0.0,,8.7,12.5,5.3,19,1925-03-24,1925-03-01,3,1925-01-01
16153,0.0,,4.5,8.0,3.8,19,1925-03-25,1925-03-01,3,1925-01-01
16154,0.0,,3.1,4.5,2.2,19,1925-03-26,1925-03-01,3,1925-01-01
16155,0.0,,3.2,4.2,1.4,19,1925-03-27,1925-03-01,3,1925-01-01
16156,0.0,,4.6,6.9,2.8,19,1925-03-28,1925-03-01,3,1925-01-01
16157,0.4,,6.5,13.4,2.6,19,1925-03-29,1925-03-01,3,1925-01-01
16158,1.5,,3.1,6.9,0.7,19,1925-03-30,1925-03-01,3,1925-01-01
16159,6.4,,0.5,1.3,-0.8,19,1925-03-31,1925-03-01,3,1925-01-01
16160,0.0,,5.5,10.6,1.2,19,1925-04-01,1925-04-01,4,1925-01-01
16161,0.0,,6.9,11.1,1.4,19,1925-04-02,1925-04-01,4,1925-01-01
16162,0.0,,8.1,12.6,5.6,19,1925-04-03,1925-04-01,4,1925-01-01
16163,0.0,,7.3,11.9,3.5,19,1925-04-04,1925-04-01,4,1925-01-01
16164,0.2,,3.0,6.5,1.7,19,1925-04-05,1925-04-01,4,1925-01-01
16165,0.8,,3.1,7.6,-1.1,19,1925-04-06,1925-04-01,4,1925-01-01
16166,0.0,,3.1,4.2,1.5,19,1925-04-07,1925-04-01,4,1925-01-01
16167,0.0,,5.1,10.3,-1.4,19,1925-04-08,1925-04-01,4,1925-01-01
16168,0.0,,6.0,10.6,0.3,19,1925-04-09,1925-04-01,4,1925-01-01
16169,0.0,,6.3,11.5,0.7,19,1925-04-10,1925-04-01,4,1925-01-01
16170,0.0,,7.0,14.6,0.5,19,1925-04-11,1925-04-01,4,1925-01-01
16171,0.0,,9.8,14.5,1.3,19,1925-04-12,1925-04-01,4,1925-01-01
16172,0.0,,9.9,15.8,3.7,19,1925-04-13,1925-04-01,4,1925-01-01
16173,0.0,,10.0,15.7,4.0,19,1925-04-14,1925-04-01,4,1925-01-01
16174,0.0,,10.9,18.1,5.7,19,1925-04-15,1925-04-01,4,1925-01-01
16175,11.5,,7.3,10.8,5.4,19,1925-04-16,1925-04-01,4,1925-01-01
16176,0.0,,10.7,17.0,5.5,19,1925-04-17,1925-04-01,4,1925-01-01
16177,1.3,,7.7,12.0,3.7,19,1925-04-18,1925-04-01,4,1925-01-01
16178,0.0,,8.0,12.5,5.0,19,1925-04-19,1925-04-01,4,1925-01-01
16179,13.0,,10.8,16.0,4.1,19,1925-04-20,1925-04-01,4,1925-01-01
16180,0.0,,6.1,10.5,3.5,19,1925-04-21,1925-04-01,4,1925-01-01
16181,0.0,,8.8,14.9,1.7,19,1925-04-22,1925-04-01,4,1925-01-01
16182,0.0,,8.8,13.2,4.0,19,1925-04-23,1925-04-01,4,1925-01-01
16183,0.0,,10.4,16.3,3.9,19,1925-04-24,1925-04-01,4,1925-01-01
16184,0.0,,15.0,21.4,6.3,19,1925-04-25,1925-04-01,4,1925-01-01
16185,0.0,,16.3,22.5,9.0,19,1925-04-26,1925-04-01,4,1925-01-01
16186,6.0,,16.0,22.8,11.3,19,1925-04-27,1925-04-01,4,1925-01-01
16187,0.0,,17.0,23.5,9.7,19,1925-04-28,1925-04-01,4,1925-01-01
16188,0.0,,18.8,25.2,14.1,19,1925-04-29,1925-04-01,4,1925-01-01
16189,0.0,,14.5,20.7,11.0,19,1925-04-30,1925-04-01,4,1925-01-01
16190,0.0,,10.9,16.3,5.3,19,1925-05-01,1925-05-01,5,1925-01-01
16191,0.0,,13.8,20.4,5.5,19,1925-05-02,1925-05-01,5,1925-01-01
16192,0.0,,17.9,23.6,10.4,19,1925-05-03,1925-05-01,5,1925-01-01
16193,0.0,,19.9,25.7,12.0,19,1925-05-04,1925-05-01,5,1925-01-01
16194,3.5,,19.1,25.4,15.3,19,1925-05-05,1925-05-01,5,1925-01-01
16195,0.0,,16.4,21.7,12.2,19,1925-05-06,1925-05-01,5,1925-01-01
16196,0.2,,15.9,23.5,10.4,19,1925-05-07,1925-05-01,5,1925-01-01
16197,0.0,,17.7,24.1,13.2,19,1925-05-08,1925-05-01,5,1925-01-01
16198,0.5,,18.2,24.2,12.2,19,1925-05-09,1925-05-01,5,1925-01-01
16199,0.0,,17.4,23.2,12.9,19,1925-05-10,1925-05-01,5,1925-01-01
16200,0.0,,19.1,25.2,12.6,19,1925-05-11,1925-05-01,5,1925-01-01
16201,0.0,,18.1,23.3,11.6,19,1925-05-12,1925-05-01,5,1925-01-01
16202,0.0,,21.6,27.8,15.0,19,1925-05-13,1925-05-01,5,1925-01-01
16203,0.0,,22.8,29.2,15.6,19,1925-05-14,1925-05-01,5,1925-01-01
16204,0.0,,22.4,30.2,15.0,19,1925-05-15,1925-05-01,5,1925-01-01
16205,0.0,,19.5,25.1,14.0,19,1925-05-16,1925-05-01,5,1925-01-01
16206,0.0,,15.3,20.9,10.8,19,1925-05-17,1925-05-01,5,1925-01-01
16207,5.4,,8.7,15.2,6.8,19,1925-05-18,1925-05-01,5,1925-01-01
16208,3.7,,10.5,15.0,3.9,19,1925-05-19,1925-05-01,5,1925-01-01
16209,5.8,,7.9,10.5,5.6,19,1925-05-20,1925-05-01,5,1925-01-01
16210,0.0,,11.4,17.2,5.9,19,1925-05-21,1925-05-01,5,1925-01-01
16211,0.0,,16.3,23.8,8.2,19,1925-05-22,1925-05-01,5,1925-01-01
16212,0.0,,12.8,18.3,6.5,19,1925-05-23,1925-05-01,5,1925-01-01
16213,0.0,,15.7,21.9,9.7,19,1925-05-24,1925-05-01,5,1925-01-01
16214,0.2,,20.9,29.2,12.3,19,1925-05-25,1925-05-01,5,1925-01-01
16215,29.8,,16.7,22.2,15.6,19,1925-05-26,1925-05-01,5,1925-01-01
16216,0.1,,17.4,24.0,11.1,19,1925-05-27,1925-05-01,5,1925-01-01
16217,0.0,,21.2,26.6,15.6,19,1925-05-28,1925-05-01,5,1925-01-01
16218,0.0,,23.0,29.8,15.7,19,1925-05-29,1925-05-01,5,1925-01-01
16219,0.0,,24.5,31.6,18.1,19,1925-05-30,1925-05-01,5,1925-01-01
16220,0.0,,22.2,28.7,16.1,19,1925-05-31,1925-05-01,5,1925-01-01
16221,0.0,,20.9,27.1,14.4,19,1925-06-01,1925-06-01,6,1925-01-01
16222,0.0,,17.3,21.7,14.6,19,1925-06-02,1925-06-01,6,1925-01-01
16223,0.0,,21.4,28.0,14.6,19,1925-06-03,1925-06-01,6,1925-01-01
16224,0.0,,17.0,21.7,13.6,19,1925-06-04,1925-06-01,6,1925-01-01
16225,3.5,,13.0,19.3,10.4,19,1925-06-05,1925-06-01,6,1925-01-01
16226,52.6,,10.1,11.5,8.7,19,1925-06-06,1925-06-01,6,1925-01-01
16227,7.2,,5.2,9.0,4.4,19,1925-06-07,1925-06-01,6,1925-01-01
16228,0.0,,7.2,10.2,4.6,19,1925-06-08,1925-06-01,6,1925-01-01
16229,4.0,,9.3,10.0,6.3,19,1925-06-09,1925-06-01,6,1925-01-01
16230,1.4,,13.2,18.6,8.5,19,1925-06-10,1925-06-01,6,1925-01-01
16231,2.1,,11.7,17.6,9.1,19,1925-06-11,1925-06-01,6,1925-01-01
16232,1.4,,15.8,21.7,9.1,19,1925-06-12,1925-06-01,6,1925-01-01
16233,0.0,,14.5,20.0,12.1,19,1925-06-13,1925-06-01,6,1925-01-01
16234,0.0,,16.2,22.2,9.1,19,1925-06-14,1925-06-01,6,1925-01-01
16235,3.4,,13.9,24.5,10.9,19,1925-06-15,1925-06-01,6,1925-01-01
16236,1.7,,11.9,15.5,7.5,19,1925-06-16,1925-06-01,6,1925-01-01
16237,0.0,,16.8,20.0,10.8,19,1925-06-17,1925-06-01,6,1925-01-01
16238,2.8,,15.9,19.6,13.3,19,1925-06-18,1925-06-01,6,1925-01-01
16239,8.9,,11.0,14.0,10.3,19,1925-06-19,1925-06-01,6,1925-01-01
16240,1.2,,13.6,19.2,8.3,19,1925-06-20,1925-06-01,6,1925-01-01
16241,0.0,,16.1,22.0,7.6,19,1925-06-21,1925-06-01,6,1925-01-01
16242,2.4,,15.4,20.5,11.9,19,1925-06-22,1925-06-01,6,1925-01-01
16243,0.0,,18.3,24.9,12.5,19,1925-06-23,1925-06-01,6,1925-01-01
16244,0.0,,18.5,25.8,14.7,19,1925-06-24,1925-06-01,6,1925-01-01
16245,5.6,,21.0,27.2,14.6,19,1925-06-25,1925-06-01,6,1925-01-01
16246,0.1,,21.3,26.7,15.5,19,1925-06-26,1925-06-01,6,1925-01-01
16247,1.0,,21.4,27.7,16.7,19,1925-06-27,1925-06-01,6,1925-01-01
16248,0.0,,20.5,25.6,16.4,19,1925-06-28,1925-06-01,6,1925-01-01
16249,0.0,,19.5,25.3,15.2,19,1925-06-29,1925-06-01,6,1925-01-01
16250,2.6,,17.8,23.5,13.9,19,1925-06-30,1925-06-01,6,1925-01-01
16251,0.0,,17.3,21.6,12.9,19,1925-07-01,1925-07-01,7,1925-01-01
16252,9.7,,19.7,28.1,14.8,19,1925-07-02,1925-07-01,7,1925-01-01
16253,0.2,,19.9,25.5,14.4,19,1925-07-03,1925-07-01,7,1925-01-01
16254,0.0,,21.8,28.5,14.8,19,1925-07-04,1925-07-01,7,1925-01-01
16255,2.6,,23.1,30.0,16.8,19,1925-07-05,1925-07-01,7,1925-01-01
16256,0.0,,23.2,29.9,17.7,19,1925-07-06,1925-07-01,7,1925-01-01
16257,0.0,,21.7,27.4,16.4,19,1925-07-07,1925-07-01,7,1925-01-01
16258,0.0,,21.4,27.6,15.5,19,1925-07-08,1925-07-01,7,1925-01-01
16259,0.0,,19.8,25.8,15.8,19,1925-07-09,1925-07-01,7,1925-01-01
16260,0.0,,19.9,26.8,11.4,19,1925-07-10,1925-07-01,7,1925-01-01
16261,0.0,,24.0,30.6,15.4,19,1925-07-11,1925-07-01,7,1925-01-01
16262,0.0,,24.8,31.8,19.1,19,1925-07-12,1925-07-01,7,1925-01-01
16263,1.9,,23.3,30.6,17.3,19,1925-07-13,1925-07-01,7,1925-01-01
16264,7.3,,22.1,29.7,18.3,19,1925-07-14,1925-07-01,7,1925-01-01
